year	arrest_number	arrest_charge_description	arrest_location	arrest_report_date	arresting_officer	arrestee_race	arrestee_gender	arrestee_residence_city	arrestee_age
2009	SS‐00774‐09	CRIMINAL FACILITATION IN THE FOURTH DEGREE	WEST AVE, MOHRS MOBIL	2009-07-23	CADORET	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	30
2009	SS‐00775‐09	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	UNION AVE	2009-07-23	EVERTSEN	WHITE	F	GALWAY	40
2009	SS‐00765‐09	CRIMINAL NUISANCE	ORENDA SPRING DR	2009-07-22	DAVIS	WHITE	M	SARATOGA SPRINGS	17
2009	SS‐00764‐09	SALE OF ALCOHOL BEVERAGES TO PERSONS UNDER 21 YOA	ORENDA SPRING DR	2009-07-22	DAVIS	WHITE	M	AMSTERDAM	23
2009	SS‐00763‐09	POSSESS ALCOHOL UNDER 21 YOA	ORENDA SPRING DR	2009-07-22	DAVIS	WHITE	F	SARATOGA SPRINGS	18
2009	SS‐00762‐09	POSSESS ALCOHOL UNDER 21 YOA	ORENDA SPRING DR	2009-07-22	DAVIS	WHITE	F	TROY	20
2009	SS‐00761‐09	POSSESS ALCOHOL UNDER 21 YOA	ORENDA SPRING DR	2009-07-22	DAVIS	WHITE	M	BALLSTON SPA	18
2009	SS‐00760‐09	POSSESS ALCOHOL UNDER 21 YOA	ORENDA SPRING DR	2009-07-22	DAVIS	WHITE	F	GREENFIELD CTR	17
2009	SS‐00759‐09	CRIMINAL POSSESSION STOLEN PROPERTY FOURTH DEGREE	LEONARD RD	2009-07-22	RICHARDS	WHITE	M	SARATOGA SPRINGS	22
2009	SS‐00758‐09	PETIT LARCENY	WEIBEL AVE	2009-07-22	DAVIS	WHITE	M	GLOVERSVILLE	32
2009	SS‐00758‐09	CRIMINAL POSSESSION STOLEN PROPERTY FIFTH DEGREE	WEIBEL AVE	2009-07-22	DAVIS	WHITE	M	GLOVERSVILLE	32
2009	SS‐00757‐09	MENACING THIRD	SEWARD ST	2009-07-22	MULLAN	WHITE	M	SARATOGA SPRINGS	32
2009	SS‐00755‐09	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	PHILA ST	2009-07-22	BRAIM	WHITE	F	SARATOGA SPRINGS	22
2009	SS‐00756‐09	EQUIPMENT (HEADLIGHTS)	CONGRESS AVE	2009-07-22	MULLAN	BLACK/AFRICAN AMERICAN	M	SCHENECTADY	27
2009	SS‐00756‐09	DRIVING WHILE INTOXICATED	CONGRESS AVE	2009-07-22	MULLAN	BLACK/AFRICAN AMERICAN	M	SCHENECTADY	27
2009	SS‐00756‐09	CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE 5TH	CONGRESS AVE	2009-07-22	MULLAN	BLACK/AFRICAN AMERICAN	M	SCHENECTADY	27
2009	SS‐00756‐09	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 3RD	CONGRESS AVE	2009-07-22	MULLAN	BLACK/AFRICAN AMERICAN	M	SCHENECTADY	27
2009	SS‐00756‐09	CONSUMPTION OF ALCOHOLIC BEVERAGES	CONGRESS AVE	2009-07-22	MULLAN	BLACK/AFRICAN AMERICAN	M	SCHENECTADY	27
2009	SS‐00769‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-07-22	BRAIM	WHITE	M	YONKERS	32
2009	SS‐00768‐09	POSSESS ALCOHOL UNDER 21 YOA	ORENDA SPRING DR	2009-07-22	DAVIS	WHITE	M	SARATOGA SPGS	18
2009	SS‐00767‐09	POSSESS ALCOHOL UNDER 21 YOA	ORENDA SPRING DR	2009-07-22	DAVIS	WHITE	M	SARATOGA SPRINGS	19
2009	SS‐00766‐09	POSSESS ALCOHOL UNDER 21 YOA	ORENDA SPRING DR	2009-07-22	DAVIS	WHITE	M	MIDDLE GROVE	19
2009	SS‐00765‐09	POSSESS ALCOHOL UNDER 21 YOA	ORENDA SPRING DR	2009-07-22	DAVIS	WHITE	M	SARATOGA SPRINGS	17
2009	SS‐00752‐09	DRIVING WHILE INTOXICATED	UNION AVE	2009-07-21	MULLAN	WHITE	M	LOUDENVILLE	45
2009	SS‐00752‐09	DRIVING WITH BAC MORE THAN .08	UNION AVE	2009-07-21	MULLAN	WHITE	M	LOUDENVILLE	45
2009	SS‐00754‐09	THEFT OF SERVICES/REFUSAL PAY FOR SERVICE	BROADWAY	2009-07-21	COTTER	WHITE	F	SARATOGA SPRINGS	59
2009	SS‐00753‐09	CRIMINAL MISCHIEF IN THE SECOND DEGREE	VANRENSSELEA STREET (DPW GARAGE)	2009-07-21	LEVANITES	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	30
2009	SS‐00753‐09	BURGLARY IN THE THIRD DEGREE	VAN RENNSSELEAR (DPW GARAGE)	2009-07-21	LEVANITES	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	30
2009	SS‐00752‐09	SPEEDING ‐ POSTED ZONE	UNION AVE	2009-07-21	MULLAN	WHITE	M	LOUDENVILLE	45
2009	SS‐00750‐09	SPEEDING ‐ POSTED ZONE	ROUTE 29 E	2009-07-20	VEITCH	WHITE	M	SCHAGHTICOKE	62
2009	SS‐00750‐09	DRIVING WITH BAC MORE THAN .08	ROUTE 29 E	2009-07-20	VEITCH	WHITE	M	SCHAGHTICOKE	62
2009	SS‐00750‐09	DRIVING WHILE INTOXICATED	ROUTE 29 E	2009-07-20	VEITCH	WHITE	M	SCHAGHTICOKE	62
2009	SS‐00751‐09	AGGRAVATED HARASSMENT IN THE SECOND DEGREE	PRICE CHOPPER RAIL ROAD PL	2009-07-20	WILSON	WHITE	M	MIDDLEGROVE	26
2009	SS‐00750‐09	FAIL TO KEEP RIGHT	ROUTE 29 E	2009-07-20	VEITCH	WHITE	M	SCHAGHTICOKE	62
2009	SS‐00748‐09	DRIVING WITH BAC MORE THAN .08	HENRY ST	2009-07-19	CADORET	BLACK/AFRICAN AMERICAN	M	WATERVLIET	25
2009	SS‐00748‐09	EQUIPMENT (MUFFLERS/EXHAUST SYSTEM)	HENRY ST	2009-07-19	CADORET	BLACK/AFRICAN AMERICAN	M	WATERVLIET	25
2009	SS‐00746‐09	AGGRAVATED DRIVING WHILE INTOXICATED	FIFTH AVE	2009-07-19	SARTIN	OTHER	M	SARATOGA SPRINGS	27
2009	SS‐00746‐09	BAC MORE .08	FIFTH AVE	2009-07-19	SARTIN	OTHER	M	SARATOGA SPRINGS	27
2009	SS‐00746‐09	DRIVING WHILE INTOXICATED	FIFTH AVE	2009-07-19	SARTIN	OTHER	M	SARATOGA SPRINGS	27
2009	SS‐00746‐09	FAIL TO KEEP RIGHT	FIFTH AVE	2009-07-19	SARTIN	OTHER	M	SARATOGA SPRINGS	27
2009	SS‐00746‐09	OPERATE MOTOR VEHICLE BY UNLICENSED DRIVER	FIFTH AVE	2009-07-19	SARTIN	OTHER	M	SARATOGA SPRINGS	27
2009	SS‐00749‐09	DISORDERLY CONDUCT	BROADWAY	2009-07-19	EVERTSEN	WHITE	M	SARATOGA SPRINGS	50
2009	SS‐00748‐09	DRIVING WHILE INTOXICATED	HENRY ST	2009-07-19	CADORET	BLACK/AFRICAN AMERICAN	M	WATERVLIET	25
2009	SS‐00747‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-07-19	CARTER	WHITE	M	ALBANY	29
2009	SS‐00745‐09	DISORDERLY CONDUCT	BROADWAY	2009-07-19	RESIDE	WHITE	M	ST LOUIS	21
2009	SS‐00748‐09	FAIL TO YIELD TO A PEDESTRIAN IN A CROSSWALK	HENRY ST	2009-07-19	CADORET	BLACK/AFRICAN AMERICAN	M	WATERVLIET	25
2009	SS‐00738‐09	DRIVING WITH BAC MORE THAN .08	BALLSTON AVE	2009-07-18	CAREY	WHITE	M	SARATOGA SPRINGS	21
2009	SS‐00739‐09	DRIVING WHILE INTOXICATED	BROADWAY	2009-07-18	CAREY	WHITE	M	WATERBURY	41
2009	SS‐00739‐09	DRIVING WITH BAC MORE THAN .08	BROADWAY	2009-07-18	CAREY	WHITE	M	WATERBURY	41
2009	SS‐00742‐09	CRIMINAL TRESPASS THIRD DEGREE/BUILDING OR PROP.	GRANGER AVE	2009-07-18	VEITCH	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	17
2009	SS‐00744‐09	UNLAWFUL POSSESSION OF MARIHUANA	SPRING ST	2009-07-18	RICHARDS	WHITE	M	GHENT	28
2009	SS‐00744‐09	CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE 5TH	SPRING ST	2009-07-18	RICHARDS	WHITE	M	GHENT	28
2009	SS‐00743‐09	CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE 5TH	SPRING ST	2009-07-18	RICHARDS	WHITE	M	SALEM	30
2009	SS‐00741‐09	CRIMINAL TRESPASS IN THE SECOND DEGREE	ALLEN DR	2009-07-18	KRYLOWICZ	WHITE	M	SARATOGA SPRINGS	48
2009	SS‐00741‐09	ASSAULT IN THE THIRD DEGREE//RECKLESSLY	ALLEN DR	2009-07-18	KRYLOWICZ	WHITE	M	SARATOGA SPRINGS	48
2009	SS‐00739‐09	FAIL TO KEEP RIGHT	BROADWAY	2009-07-18	CAREY	WHITE	M	WATERBURY	41
2009	SS‐00740‐09	CRIMINAL POSSESSION OF STOLEN PROPERTY THIRD	WASHINGTON STREET	2009-07-18	LEWIS	UNKNOWN	M	BALLSTON SPA	19
2009	SS‐00740‐09	DRIVING WHILE INTOXICATED	WASHINGTON STREET	2009-07-18	LEWIS	UNKNOWN	M	BALLSTON SPA	19
2009	SS‐00740‐09	DRIVING WITH BAC MORE THAN .08	WASHINGTON STREET	2009-07-18	LEWIS	UNKNOWN	M	BALLSTON SPA	19
2009	SS‐00740‐09	OPERATE MOTOR VEHICLE BY UNLICENSED DRIVER	WASHINGTON STREET	2009-07-18	LEWIS	UNKNOWN	M	BALLSTON SPA	19
2009	SS‐00742‐09	CRIMINAL TRESPASS THIRD DEGREE/BUILDING OR PROP.	MIDDLE AVE	2009-07-18	VEITCH	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	17
2009	SS‐00742‐09	UNLAWFUL POSSESSION OF MARIHUANA	GRANGER AVE	2009-07-18	VEITCH	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	17
2009	SS‐00742‐09	CRIMINAL TRESPASS THIRD DEGREE/BUILDING OR PROP.	LAKE AVE	2009-07-18	VEITCH	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	17
2009	SS‐00738‐09	DRIVING WHILE INTOXICATED	BALLSTON AVE	2009-07-18	CAREY	WHITE	M	SARATOGA SPRINGS	21
2009	SS‐00738‐09	FAIL TO KEEP RIGHT	BALLSTON AVE	2009-07-18	CAREY	WHITE	M	SARATOGA SPRINGS	21
2009	SS‐00733‐09	DRIVING WITH BAC MORE THAN .08	VAN DAM ST	2009-07-17	MULLAN	WHITE	M	SARATOGA SPRINGS	22
2009	SS‐00735‐09	UNLAWFUL POSSESSION OF MARIHUANA	NORTH BROADWAY	2009-07-17		UNKNOWN	M	SARATOGA SPRINGS	21
2009	SS‐00736‐09	UNLAWFUL POSSESSION OF MARIHUANA	NORTH BROADWAY	2009-07-17		UNKNOWN	M	W. CHARLTON	21
2009	SS‐00733‐09	EQUIPMENT (HEADLIGHTS)	VAN DAM ST	2009-07-17	MULLAN	WHITE	M	SARATOGA SPRINGS	22
2009	SS‐00734‐09	PETIT LARCENY	BALLSTON AVE	2009-07-17	COTTER	WHITE	F	BALLSTON SPA	30
2009	SS‐00737‐09	UNLAWFUL POSSESSION OF MARIHUANA	NORTH BROADWAY	2009-07-17		WHITE	M	BRANFORD	18
2009	SS‐00733‐09	DRIVING WHILE INTOXICATED	VAN DAM ST	2009-07-17	MULLAN	WHITE	M	SARATOGA SPRINGS	22
2009	SS‐00728‐09	CRIMINAL MISCHIEF FOURTH DEGREE/RECKLESSLY DAMAGES	CAROLINE ST	2009-07-16	ARPEI	WHITE	M	SARATOGA SPRINGS	42
2009	SS‐00728‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-07-16	ARPEI	WHITE	M	SARATOGA SPRINGS	42
2009	SS‐00729‐09	HARASSMENT SECOND DEGREE ‐ PHYSICAL CONTACT	WEST AVE	2009-07-16	RESIDE	WHITE	F	ALBANY	21
2009	SS‐00731‐09	PETIT LARCENY	BALLSTON AVENUE	2009-07-16	BARRETT	WHITE	M	SCHENECTADY	48
2009	SS‐00730‐09	PETIT LARCENY	BALLSTON SPA	2009-07-16	JOHNSON	BLACK/AFRICAN AMERICAN	M	SCHENECTADY	36
2009	SS‐00732‐09	CRIMINAL TRESPASS IN THE THIRD DEGREE	JEFFERSON TER	2009-07-16	BARRETT	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	18
2009	SS‐00727‐09	DRIVING WHILE INTOXICATED	UNION AVE	2009-07-16	MULLAN	WHITE	M	NAPLES	22
2009	SS‐00727‐09	DRIVING WITH BAC MORE THAN .08	UNION AVE	2009-07-16	MULLAN	WHITE	M	NAPLES	22
2009	SS‐00727‐09	REFUSE PRE SCREEN TEST	UNION AVE	2009-07-16	MULLAN	WHITE	M	NAPLES	22
2009	SS‐00727‐09	SPEEDING ‐ POSTED ZONE	UNION AVE	2009-07-16	MULLAN	WHITE	M	NAPLES	22
2009	SS‐00726‐09	CRIMINAL POSSESSION STOLEN PROPERTY FIFTH DEGREE	RTE 9N	2009-07-14	CAREY	WHITE	M	GREENFIELD	21
2009	SS‐00719‐09	VIOLATION OF CURFEW	COURT ST	2009-07-13	ARPEI	UNKNOWN	M	SARATOGA SPRINGS	16
2009	SS‐00719‐09	POSSESS ALCOHOL UNDER 21 YOA	COURT ST	2009-07-13	ARPEI	UNKNOWN	M	SARATOGA SPRINGS	16
2009	SS‐00721‐09	VIOLATION OF CURFEW	COURT ST	2009-07-13	CADORET	WHITE	M	SARATOGA SPRINGS	17
2009	SS‐00722‐09	CRIMINAL CONTEMPT SECOND DEGREE/DISOBEDIENCE	ALLEN DR	2009-07-13	LANZARA	WHITE	M	SARATOGA SPGS	46
2009	SS‐00722‐09	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	ALLEN DR	2009-07-13	LANZARA	WHITE	M	SARATOGA SPGS	46
2009	SS‐00725‐09	AGGRAVATED UNLICENSED OPERATION THIRD DEGREE	SPRING ST	2009-07-13	NOLAN	WHITE	M	GANSEVOORT	28
2009	SS‐00725‐09	OPEN CONTAINER	SPRING ST	2009-07-13	NOLAN	WHITE	M	GANSEVOORT	28
2009	SS‐00720‐09	CRIMINAL POSSESSION OF A FORGED INSTRUMENT THIRD		2009-07-13	BRAIM	WHITE	M	SARATOGA SPRINGS	16
2009	SS‐00720‐09	HARASSMENT SECOND DEGREE ‐ PHYSICAL CONTACT	COURT ST	2009-07-13	BRAIM	WHITE	M	SARATOGA SPRINGS	16
2009	SS‐00720‐09	POSSESS ALCOHOL UNDER 21 YOA		2009-07-13	BRAIM	WHITE	M	SARATOGA SPRINGS	16
2009	SS‐00720‐09	VIOLATION OF CURFEW	COURT ST	2009-07-13	BRAIM	WHITE	M	SARATOGA SPRINGS	16
2009	SS‐00721‐09	POSSESS ALCOHOL UNDER 21 YOA		2009-07-13	CADORET	WHITE	M	SARATOGA SPRINGS	17
2009	SS‐00723‐09	GRAND LARCENY THIRD DEGREE	BROADWAY	2009-07-13	LANZARA	UNKNOWN	M	SARATOGA SPRINGS	39
2009	SS‐00723‐09	ISSUING A BAD CHECK/UTTERS CHECK KNOWING NO FUNDS	BROADWAY	2009-07-13	LANZARA	UNKNOWN	M	SARATOGA SPRINGS	39
2009	SS‐00716‐09	POSSESS ALCOHOL UNDER 21 YOA	AVENUE OF THE PINES	2009-07-12	FISCHER	WHITE	M	GANSVOORT	17
2009	SS‐00718‐09	DISORDERLY CONDUCT	BROADWAY	2009-07-12	RIGANO	WHITE	M	SARATOGA SPRINGS	50
2009	SS‐00715‐09	ATTEMPT PETIT LARCENY	RT 9 N	2009-07-12	BRAIM	WHITE	M	GREENFIELD CENTER	21
2009	SS‐00709‐09	UNLAWFUL POSSESSION OF MARIHUANA	CHURCH ST	2009-07-12	ARPEI	UNKNOWN	F	JOHNSTOWN	20
2009	SS‐00714‐09	TRESPASS	LAKE AVE	2009-07-12		WHITE	M	QUEENSBURY	22
2009	SS‐00713‐09	DISORDERLY CONDUCT	DIVISION ST	2009-07-12	FRENCH	WHITE	M	QUEENBURY	23
2009	SS‐00711‐09	VEHICLE ENTERING ROADWAY	PHILA ST	2009-07-12	CAREY	WHITE	M	CLIFTON PARK	37
2009	SS‐00711‐09	FAILED TO STOP AT STOP SIGN	PHILA ST AT PUTNAM ST	2009-07-12	CAREY	WHITE	M	CLIFTON PARK	37
2009	SS‐00711‐09	FAILED TO SIGNAL A TURN	PHILA ST AT PUTNAM ST	2009-07-12	CAREY	WHITE	M	CLIFTON PARK	37
2009	SS‐00711‐09	DRIVING WITH BAC MORE THAN .08	PHILA ST	2009-07-12	CAREY	WHITE	M	CLIFTON PARK	37
2009	SS‐00712‐09	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	DIVISION ST	2009-07-12	WELCH	UNKNOWN	M	ROCHESTER	23
2009	SS‐00709‐09	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 7TH	CHURCH ST	2009-07-12	ARPEI	UNKNOWN	F	JOHNSTOWN	20
2009	SS‐00710‐09	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 7TH	CHURCH ST	2009-07-12	ARPEI	WHITE	F	GLOVERSVILLE	21
2009	SS‐00706‐09	OPEN CONTAINER	CAROLINE ST	2009-07-12	KEHOE	WHITE	M	MACON	25
2009	SS‐00711‐09	DRIVING WHILE INTOXICATED	PHILA ST	2009-07-12	CAREY	WHITE	M	CLIFTON PARK	37
2009	SS‐00707‐09	CONSUMPTION OF ALCOHOLIC BEVERAGES	CHURCH ST	2009-07-12	ARPEI	BLACK/AFRICAN AMERICAN	M	GLOVERSVILLE	46
2009	SS‐00707‐09	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 7TH	CHURCH ST	2009-07-12	ARPEI	BLACK/AFRICAN AMERICAN	M	GLOVERSVILLE	46
2009	SS‐00708‐09	CONSUMPTION OF ALCOHOLIC BEVERAGES	CHURCH ST	2009-07-12	ARPEI	BLACK/AFRICAN AMERICAN	M	GLOVERSVILLE	46
2009	SS‐00708‐09	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 7TH	CHURCH ST	2009-07-12	ARPEI	BLACK/AFRICAN AMERICAN	M	GLOVERSVILLE	46
2009	SS‐00717‐09	FALSE PERSONATION	SOUTH BROADWAY	2009-07-12	VEITCH	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	30
2009	SS‐00716‐09	UNLAWFUL POSSESSION OF MARIHUANA	AVENUE OF THE PINES	2009-07-12	FISCHER	WHITE	M	GANSVOORT	17
2009	SS‐00698‐09	DRIVING WITH BAC MORE THAN .08	UNION AVE	2009-07-11	MULLAN	WHITE	M	NISKAYUNA	25
2009	SS‐00697‐09	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	VANDERBUILT AVENUE	2009-07-11		WHITE	M	SARATOGA SPRINGS	50
2009	SS‐00702‐09	RESISTING ARREST	LONG ALLEY	2009-07-11	BRAIM	UNKNOWN	M	CORINTH	28
2009	SS‐00702‐09	TRESPASS	LONG ALLEY	2009-07-11	BRAIM	UNKNOWN	M	CORINTH	28
2009	SS‐00700‐09	DISORDERLY CONDUCT	BROADWAY	2009-07-11	FRENCH	ASIAN	M	SARATOGA SPRINGS	27
2009	SS‐00699‐09	HARASSMENT SECOND DEGREE ‐ PHYSICAL CONTACT	CAROLINE ST	2009-07-11	FRENCH	OTHER	M	SARATOGA SPRING	39
2009	SS‐00704‐09	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	WEST AVENUE	2009-07-11	WILSON	OTHER	M	SARATOGA SPRINGS	19
2009	SS‐00704‐09	CRIMINAL MISCHIEF FOURTH DEGREE	WEST AVENUE	2009-07-11	WILSON	OTHER	M	SARATOGA SPRINGS	19
2009	SS‐00698‐09	DRIVING WHILE INTOXICATED	UNION AVE	2009-07-11	MULLAN	WHITE	M	NISKAYUNA	25
2009	SS‐00701‐09	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	BROADWAY	2009-07-11	KEHOE	WHITE	M	GREENFIELD CENTER	22
2009	SS‐00698‐09	PASSED A RED TRAFFIC SIGNAL LIGHT	UNION AVE	2009-07-11	MULLAN	WHITE	M	NISKAYUNA	25
2009	SS‐00698‐09	FAIL TO KEEP RIGHT	UNION AVE	2009-07-11	MULLAN	WHITE	M	NISKAYUNA	25
2009	SS‐00696‐09	DISORDERLY CONDUCT	MAPLE AVE	2009-07-10	COTTER	WHITE	M	SARATOGA SPRINGS	28
2009	SS‐00693‐09	DRIVING WHILE INTOXICATED	LINCOLN AVE	2009-07-10	GUZEK	WHITE	M	SARATOGA SPRINGS	54
2009	SS‐00692‐09	POSSESS ALCOHOL UNDER 21 YOA	CAROLINE ST	2009-07-10	FRENCH	WHITE	F	JERICHO	18
2009	SS‐00692‐09	FALSE PERSONATION	CAROLINE ST	2009-07-10	FRENCH	WHITE	F	JERICHO	18
2009	SS‐00693‐09	DRIVING WITH BAC MORE THAN .08	LINCOLN AVE	2009-07-10	GUZEK	WHITE	M	SARATOGA SPRINGS	54
2009	SS‐00693‐09	AGGRAVATED DRIVING WHILE INTOXICATED	LINCOLN AVE	2009-07-10	GUZEK	WHITE	M	SARATOGA SPRINGS	54
2009	SS‐00693‐09	LEAVING THE SCENE OF AN AUTO ACCIDENT (INJURY)	EXCELSIOR AVE	2009-07-10	GUZEK	WHITE	M	SARATOGA SPRINGS	54
2009	SS‐00693‐09	SAFETY BELTS	LINCOLN AVE	2009-07-10	GUZEK	WHITE	M	SARATOGA SPRINGS	54
2009	SS‐00694‐09	CRIMINAL POSSESSION OF MARIHUANA FIFTH DEGREE	WEST CIRCULAR EXT	2009-07-10	BENGTSON	WHITE	M	SARATOGA SPRINGS	20
2009	SS‐00695‐09	DISORDERLY CONDUCT	CONGRESS ST	2009-07-10	RICHARDS	WHITE	M	SARATOGA SPRINGS	50
2009	SS‐00690‐09	RESISTING ARREST	CONGRESS PARK	2009-07-09	VEITCH	WHITE	M	SARATOGA SPRINGS	21
2009	SS‐00689‐09	CRIMINAL CONTEMPT SECOND DEGREE/DISOBEDIENCE	JEFFERSON TER	2009-07-09	GUZEK	BLACK/AFRICAN AMERICAN	M	BALLSTON SPA	43
2009	SS‐00687‐09	FAILURE TO REGISTER; SEX OFFENDER	VAN DAM ST	2009-07-09	JOHNSON	WHITE	M	COLONIE	44
2009	SS‐00688‐09	TAMPERING WITH A WITNESS FOURTH DEGREE	STATE ST.	2009-07-09		WHITE	F	BALLSTON SPA	28
2009	SS‐00690‐09	CRIMINAL MISCHIEF IN THE SECOND DEGREE	CONGRESS PARK	2009-07-09	VEITCH	WHITE	M	SARATOGA SPRINGS	21
2009	SS‐00690‐09	DISORDERLY CONDUCT	CONGRESS PARK	2009-07-09	VEITCH	WHITE	M	SARATOGA SPRINGS	21
2009	SS‐00684‐09	DRIVING WITH BAC MORE THAN .08	CLINTON ST	2009-07-08	CADORET	WHITE	M	TROY	30
2009	SS‐00684‐09	FAIL TO KEEP RIGHT	CLINTON ST	2009-07-08	CADORET	WHITE	M	TROY	30
2009	SS‐00685‐09	FELONY FAILURE TO REGISTER; SEX OFFENDER	ROUTE 9	2009-07-08	MOORE	WHITE	M	STILLWATER	27
2009	SS‐00686‐09	CRIMINAL TRESPASS IN THE THIRD DEGREE	JEFFERSON TER	2009-07-08	WILSON	WHITE	M	SARATOGA SPRINGS	22
2009	SS‐00684‐09	AGGRAVATED DRIVING WHILE INTOXICATED	CLINTON ST	2009-07-08	CADORET	WHITE	M	TROY	30
2009	SS‐00684‐09	DRIVING WHILE INTOXICATED	CLINTON ST	2009-07-08	CADORET	WHITE	M	TROY	30
2009	SS‐00683‐09	DISORDERLY CONDUCT	WOODLAWN AVE	2009-07-06	JOHNSON	WHITE	M	BURNT HILLS	27
2009	SS‐00682‐09	CRIMINAL IMPERSONATION SECOND DEGREE/IMPER ANOTHER	CHURCH ST	2009-07-06	BAKER	WHITE	M	SARATOGA SPRINGS	42
2009	SS‐00683‐09	CRIMINAL TRESPASS THIRD DEGREE/BUILDING OR PROP.		2009-07-06	JOHNSON	WHITE	M	BURNT HILLS	27
2009	SS‐00677‐09	DRIVING WHILE INTOXICATED	ROUTE 9	2009-07-05	CADORET	WHITE	M	MECHANICVILLE	25
2009	SS‐00678‐09	HARASSMENT SECOND DEGREE ‐ PHYSICAL CONTACT	ROUTE 9	2009-07-05	FRENCH	WHITE	M	MECHANICVILLE	21
2009	SS‐00678‐09	RESISTING ARREST	ROUTE 9	2009-07-05	FRENCH	WHITE	M	MECHANICVILLE	21
2009	SS‐00681‐09	DISORDERLY CONDUCT	CONGRESS ST	2009-07-05	COTTER	WHITE	M	SARATOGA SPRINGS	50
2009	SS‐00675‐09	DISORDERLY CONDUCT	BROADWAYAT CAROLINE	2009-07-05	"O'LEARY"	WHITE	M	NEW YORK	20
2009	SS‐00680‐09	CRIMINAL TRESPASS THIRD DEGREE/BUILDING OR PROP.	UNION AVE	2009-07-05	BENGTSON	OTHER	M	BALLSTON SPA	35
2009	SS‐00676‐09	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	JEFFERSON TER	2009-07-05	JOHNSON	WHITE	M	SARATOGA SPRINGS	22
2009	SS‐00677‐09	AGGR. UNLICENSED OPER 1ST DEGREE/UNDER INFLUENCE	ROUTE 9	2009-07-05	CADORET	WHITE	M	MECHANICVILLE	25
2009	SS‐00677‐09	DRIVING WITH BAC MORE THAN .08	ROUTE 9	2009-07-05	CADORET	WHITE	M	MECHANICVILLE	25
2009	SS‐00673‐09	LEAVING THE SCENE OF AN AUTO ACCIDENT (PROPERTY)	PUTNAM ST	2009-07-04	KEHOE	WHITE	M	CLIFTON PARK	24
2009	SS‐00673‐09	DRIVING WITH BAC MORE THAN .08	PUTNAM ST	2009-07-04	KEHOE	WHITE	M	CLIFTON PARK	24
2009	SS‐00673‐09	DRIVING WHILE INTOXICATED	PUTNAM ST	2009-07-04	KEHOE	WHITE	M	CLIFTON PARK	24
2009	SS‐00673‐09	AGGRAVATED DRIVING WHILE INTOXICATED	PUTNAM ST	2009-07-04	KEHOE	WHITE	M	CLIFTON PARK	24
2009	SS‐00672‐09	RESISTING ARREST	CAROLINE ST	2009-07-04	ARPEI	WHITE	M	MECHANICVILLE	21
2009	SS‐00672‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-07-04	ARPEI	WHITE	M	MECHANICVILLE	21
2009	SS‐00671‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-07-04	VEITCH	WHITE	M	SCOTIA	23
2009	SS‐00670‐09	FAILED TO SIGNAL A TURN	UNION AVE	2009-07-04	CAREY	WHITE	M	LATHAM	28
2009	SS‐00670‐09	FAIL TO KEEP RIGHT	UNION AVE	2009-07-04	CAREY	WHITE	M	LATHAM	28
2009	SS‐00670‐09	DRIVING WITH BAC MORE THAN .08	UNION AVE	2009-07-04	CAREY	WHITE	M	LATHAM	28
2009	SS‐00670‐09	DRIVING WHILE INTOXICATED	UNION AVE	2009-07-04	CAREY	WHITE	M	LATHAM	28
2009	SS‐00674‐09	TRESPASS	CIRCULAR ST	2009-07-04	BAKER	WHITE	M	SARATOGA SPRINGS	50
2009	SS‐00673‐09	UNSAFE BACKING	PUTNAM ST	2009-07-04	KEHOE	WHITE	M	CLIFTON PARK	24
